328	 Zobrist, B	CHC	2B	1	1	0	0	67	15	4	56	44	1.27	783	189
329	 BradleyJr, J	BOS	CF	2	1	0	1	58	12	4	46	31	1.48	596	154
330	 Cron, C	LAA	1B	0	2	0	1	26	4	3	21	30	0.70	331	94
330	 DArnaud, T	NYM	C	2	1	0	0	40	9	3	27	26	1.04	336	95
332	 Davis, C	BAL	1B	1	1	0	2	90	20	2	31	35	0.89	895	224
333	 Rizzo, A	CHC	1B	6	12	0	0	93	21	5	73	63	1.16	926	251
334	 Kipnis, J	CLE	2B	0	0	0	2	63	14	0	37	50	0.74	649	164
335	 McCutchen, A	PIT	RF	1	1	0	2	85	19	7	62	60	1.03	903	230
336	 Dyson, J	SEA	LF	2	8	1	2	54	10	2	61	47	1.30	721	197
336	 Encarnacion, E	CLE	DH	0	3	0	1	79	14	8	58	40	1.45	981	231
336	 Hundley, N	SF	C	0	0	1	2	34	11	2	24	24	1.00	361	97
336	 Jaso, J	PIT	1B	1	0	0	0	45	12	4	32	34	0.94	560	132
340	 Osuna, J	PIT	RF	0	2	0	0	38	10	2	33	22	1.50	354	95
340	 Romine, A	NYY	C	0	0	0	2	29	5	3	28	24	1.17	335	93
342	 Rupp, C	PHI	C	1	1	0	1	48	12	2	27	25	1.08	587	140
342	 Smith, K	CWS	C	0	2	0	0	20	6	2	24	15	1.60	212	63
342	 Valaika, P	COL	3B	0	0	2	0	31	9	0	12	18	0.67	233	66
345	 Escobar, E	MIN	3B	1	1	0	1	40	8	1	28	33	0.85	480	114
346	 Headley, C	NYY	3B	0	1	0	0	64	15	2	46	47	0.98	844	203
347	 Garcia, W	CWS	RF	0	0	1	2	16	3	1	13	10	1.30	207	51
348	 Renfroe, H	SD	RF	1	0	0	0	92	23	2	50	52	0.96	867	224
349	 Calhoun, K	LAA	RF	3	3	0	1	80	15	4	58	63	0.92	892	244
349	 Santana, C	CLE	1B	1	1	0	0	88	24	6	70	66	1.06	1003	247
351	 Davis, K	OAK	LF	1	1	0	2	102	23	3	47	40	1.18	925	226
352	 Stewart, C	PIT	C	0	1	1	0	14	3	2	12	15	0.80	189	45
353	 Descalso, D	ARI	2B	0	2	0	0	37	9	0	18	25	0.72	432	104
354	 Fowler, D	STL	CF	1	1	0	2	80	18	5	54	51	1.06	890	216
355	 Ruiz, R	ATL	3B	0	1	0	0	16	3	3	19	7	2.71	189	54
356	 Leon, S	BOS	C	1	0	0	0	40	8	4	32	33	0.97	436	114
357	 Vogt, S	OAK	C	0	0	0	1	47	10	0	32	45	0.71	570	144
358	 WeeksJr, R	TB	1B	0	3	0	0	33	8	0	9	18	0.50	465	109
359	 Kivlehan, P	CIN	RF	0	1	0	0	22	4	0	11	15	0.73	229	61
359	 Ngoepe, G	PIT	SS	0	0	1	0	16	3	0	14	3	4.67	282	63
359	 Ohlman, M	TOR	C	0	0	0	0	2	0	0	3	1	3.00	31	9
362	 Grichuk, R	STL	LF	1	1	0	1	63	18	4	33	48	0.69	703	181
363	 Bell, J	PIT	1B	1	1	0	1	85	21	7	73	37	1.97	882	213
364	 Almonte, A	CLE	RF	0	1	1	0	29	6	0	25	15	1.67	412	100
364	 Iannetta, C	ARI	C	0	2	0	0	43	10	2	22	21	1.05	407	95
366	 Revere, B	LAA	LF	0	0	0	0	38	8	5	57	26	2.19	414	120
367	 Goins, R	TOR	SS	0	0	2	1	44	9	3	43	35	1.23	529	138
368	 Castellanos, N	DET	3B	0	4	0	1	79	20	6	52	59	0.88	948	237
369	 Castro, J	MIN	C	0	1	0	0	51	13	1	30	31	0.97	610	148
369	 Lagares, J	NYM	CF	0	1	0	0	20	4	1	19	19	1.00	303	71
371	 Machado, M	BAL	3B	1	1	0	1	95	24	4	58	64	0.91	887	240
372	 Saunders, M	PHI	RF	1	1	0	0	69	16	2	51	48	1.06	821	191
373	 Franco, M	PHI	3B	1	1	0	3	70	14	10	77	56	1.38	795	211
374	 Phegley, J	OAK	C	0	0	0	0	25	6	2	17	27	0.63	230	71
374	 Powell, B	SEA	CF	0	0	0	0	5	0	1	8	5	1.60	128	28
376	 Ruggiano, J	SF	CF	0	1	0	1	20	3	0	14	17	0.82	228	63
377	 Plouffe, T	OAK	3B	1	0	0	1	60	11	10	57	30	1.90	751	187
378	 Zunino, M	SEA	C	0	2	0	1	39	11	4	19	24	0.79	513	122
379	 Forsythe, L	LAD	2B	0	3	0	1	23	4	3	22	15	1.47	438	96
380	 Motter, T	SEA	SS	0	0	0	0	60	16	7	40	48	0.83	682	165
381	 Hedges, A	SD	C	0	1	1	1	75	17	3	40	47	0.85	669	182
381	 Story, T	COL	SS	0	0	0	0	67	18	3	18	48	0.38	749	175
383	 Carpenter, M	STL	1B	0	3	0	3	72	15	2	31	64	0.48	966	219
383	 Russell, A	CHC	SS	1	3	0	0	61	14	3	49	52	0.94	778	199
385	 Robertson, D	TB	2B	0	1	1	0	40	8	2	26	28	0.93	564	126
386	 Fryer, E	STL	C	0	0	0	0	10	3	1	10	10	1.00	144	36
386	 Mahtook, M	DET	RF	0	1	0	0	27	7	1	15	19	0.79	268	70
388	 Coghlan, C	TOR	3B	0	2	1	1	20	3	2	19	20	0.95	337	83
389	 Maxwell, B	OAK	C	0	0	0	0	4	0	1	6	4	1.50	106	22
390	 Hardy, J	BAL	SS	0	0	1	0	56	10	6	59	57	1.04	743	196
391	 Ellis, A	MIA	C	0	1	1	0	9	0	2	14	13	1.08	212	50
392	 Rua, R	TEX	LF	0	0	0	0	33	8	1	20	17	1.18	390	101
393	 Kelly, T	PHI	3B	0	0	0	1	9	4	0	6	8	0.75	120	27
394	 Dietrich, D	MIA	3B	1	8	0	2	46	11	3	37	49	0.76	623	161
395	 Villar, J	MIL	2B	1	0	1	0	67	13	1	70	28	2.50	952	236
396	 Garneau, D	COL	C	0	1	1	0	24	8	1	12	20	0.60	295	74
397	 Pearce, S	TOR	LF	0	1	0	1	31	6	5	24	24	1.00	353	90
398	 Gallo, J	TEX	3B	0	3	0	0	94	24	1	22	44	0.50	881	208
399	 McCann, J	DET	C	0	1	1	2	46	10	0	22	34	0.65	470	125
400	 Odor, R	TEX	2B	1	3	0	1	79	16	3	62	69	0.90	873	241
401	 Szczur, M	SD	LF	0	0	2	1	18	4	2	17	21	0.81	248	70
402	 Diaz, Y	CLE	3B	0	0	0	1	14	1	3	25	13	1.92	275	71
403	 Canha, M	OAK	1B	0	1	0	0	33	10	2	14	23	0.61	364	84
404	 Granderson, C	NYM	CF	1	1	0	2	66	19	3	39	67	0.58	918	207
405	 Collins, T	DET	RF	0	0	0	0	44	9	2	24	36	0.67	609	146
405	 Davis, R	OAK	CF	0	0	0	1	46	10	3	44	49	0.90	602	166
405	 Davis, R	CIN	P	0	1	1	0	2	1	0	1	0	*.**	21	7
405	 Decker, J	OAK	CF	0	1	3	0	13	2	1	15	12	1.25	261	62
405	 Eibner, B	LAD	CF	0	1	0	0	12	2	0	6	3	2.00	128	33
405	 Gaviglio, S	SEA	P	0	0	0	0	1	0	0	2	0	*.**	16	5
405	 LeBlanc, W	PIT	P	0	0	0	0	1	0	0	1	0	*.**	19	5
405	 Pederson, J	LAD	CF	0	4	0	1	33	8	3	32	23	1.39	548	123
405	 Saladino, T	CWS	2B	0	3	2	0	30	6	1	24	32	0.75	569	128
414	 Stassi, B	PHI	1B	0	0	0	0	22	5	3	15	22	0.68	293	69
415	 Bourjos, P	TB	LF	0	0	0	0	19	4	1	16	13	1.23	274	61
416	 Aybar, E	SD	SS	1	2	1	1	49	10	3	63	41	1.54	620	176
417	 Hoying, J	TEX	OF	0	0	0	1	13	2	0	14	10	1.40	185	50
418	 Frazier, T	CWS	3B	1	1	0	2	65	17	1	39	55	0.71	864	193
419	 Joyce, M	OAK	RF	0	1	0	3	58	14	2	42	46	0.91	787	182
420	 Moore, T	MIA	1B	0	0	0	1	14	3	2	11	6	1.83	147	38
420	 Morse, M	SF	LF	0	0	0	1	11	2	1	11	6	1.83	150	40
420	 Norris, D	TB	C	0	2	0	3	47	9	3	26	57	0.46	606	160
420	 Peterson, J	ATL	LF	1	1	0	0	28	6	2	41	20	2.05	494	123
424	 Miller, B	TB	2B	1	0	0	1	42	8	4	38	32	1.19	719	170
425	 Santana, D	ATL	LF	0	0	0	0	27	9	2	22	16	1.38	242	69
426	 Gimenez, C	MIN	C	0	1	0	0	18	4	1	10	19	0.53	323	78
427	 Buxton, B	MIN	CF	0	1	2	0	41	7	0	27	38	0.71	686	169
428	 Hanson, A	PIT	2B	0	0	0	0	15	2	0	17	20	0.85	206	59
429	 Martinez, C	STL	P	0	0	1	0	7	2	1	12	5	2.40	82	27
429	 Napoli, M	TEX	1B	3	3	0	2	74	17	7	45	46	0.98	855	203
431	 Arroyo, C	SF	3B	1	1	0	1	38	8	4	53	21	2.52	533	135
432	 Swanson, D	ATL	SS	4	0	0	2	58	11	5	61	47	1.30	822	218
433	 Calixte, O	SF	LF	0	0	0	1	5	1	0	5	4	1.25	100	25
433	 Chatwood, T	COL	P	0	0	4	0	5	1	0	12	4	3.00	82	25
433	 Drew, S	WSH	3B	0	0	0	2	5	1	2	10	7	1.43	117	25
433	 Gonzalez, G	WSH	P	0	0	4	0	4	0	0	10	2	5.00	89	27
433	 Lackey, J	CHC	P	0	0	1	0	5	1	0	9	2	4.50	71	22
433	 Reyes, J	NYM	3B	0	0	2	1	58	14	0	60	70	0.86	749	211
433	 Reynolds, M	NYM	SS	0	0	0	0	7	1	0	5	3	1.67	109	24
433	 Richard, C	SD	P	0	1	1	0	4	0	0	7	1	7.00	85	23
433	 Soto, G	CWS	C	0	1	0	1	17	3	2	13	14	0.93	188	48
442	 Difo, W	WSH	SS	2	1	0	0	22	4	1	35	15	2.33	307	86
443	 Peralta, J	STL	3B	0	0	0	0	10	0	2	19	13	1.46	216	57
443	 Ruiz, C	SEA	C	0	3	1	1	15	5	3	15	17	0.88	276	64
445	 Colon, C	MIA	2B	0	0	2	0	7	1	3	20	7	2.86	121	36
445	 Fuentes, R	ARI	CF	0	0	1	0	12	2	0	18	11	1.64	187	50
447	 Moss, B	KC	DH	0	0	0	1	54	12	2	29	30	0.97	592	143
448	 Kershaw, C	LAD	P	0	0	4	0	5	0	2	18	3	6.00	123	33
449	 Franklin, N	MIL	LF	0	0	0	0	18	3	1	20	17	1.18	274	70
450	 Blanco, A	PHI	1B	0	0	0	0	13	2	0	15	14	1.07	217	55
451	 Suzuki, I	MIA	RF	0	0	0	0	18	3	1	27	13	2.08	275	75
452	 Cuthbert, C	KC	3B	0	0	0	0	18	4	2	23	17	1.35	252	68
452	 Engel, A	CWS	CF	0	1	0	0	2	0	0	1	2	0.50	60	13
452	 Guyer, B	CLE	LF	0	4	1	0	16	4	1	12	20	0.60	239	60
455	 Carter, C	NYY	1B	0	2	0	2	37	8	2	17	30	0.57	564	129
456	 Escobar, A	KC	SS	0	2	4	2	48	10	2	62	77	0.81	805	225
457	 Blach, T	SF	P	0	0	1	1	4	1	1	4	3	1.33	94	22
457	 Vogelbach, D	SEA	1B	0	0	0	0	3	0	2	6	5	1.20	109	20
459	 Marte, J	LAA	1B	0	4	0	1	30	7	2	30	27	1.11	426	113
460	 Hernandez, G	SF	CF	0	1	1	0	23	5	2	33	30	1.10	478	116
461	 Dickey, R	ATL	P	0	0	2	0	4	0	0	13	2	6.50	77	25
462	 Gordon, A	KC	LF	0	7	0	0	34	5	3	64	43	1.49	833	195
463	 Semien, M	OAK	SS	0	1	0	0	8	2	1	9	10	0.90	208	46
464	 Marrero, D	BOS	2B	0	0	1	0	25	6	5	33	11	3.00	362	81
465	 Hill, A	SF	LF	0	0	0	0	10	2	0	7	13	0.54	159	42
465	 Lorenzen, M	CIN	P	0	0	0	0	4	1	0	3	0	*.**	23	6
465	 Marquez, G	COL	P	0	0	3	0	2	0	0	8	0	*.**	49	15
465	 Martinez, M	TB	2B	0	0	1	0	6	1	0	5	7	0.71	123	35
465	 Roark, T	WSH	P	0	0	5	0	4	1	1	12	3	4.00	71	24
465	 Robinson, S	LAA	LF	0	0	0	0	1	0	0	4	0	*.**	25	6
465	 Urias, J	LAD	P	0	0	1	0	1	0	0	2	0	*.**	25	7
465	 Valbuena, L	LAA	3B	0	0	0	0	27	5	1	27	28	0.96	473	110
473	 Soler, J	KC	LF	1	0	0	0	15	4	4	15	16	0.94	272	65
474	 Sardinas, L	BAL	SS	0	0	0	0	8	0	1	19	12	1.58	179	53
475	 Mathis, J	ARI	C	1	1	0	0	28	8	5	23	31	0.74	323	96
476	 Gentry, C	BAL	LF	0	0	1	1	10	2	0	13	5	2.60	182	44
476	 Schwarber, K	CHC	LF	1	3	0	0	64	16	3	46	46	1.00	973	218
478	 Schimpf, R	SD	3B	0	3	0	2	70	16	0	14	56	0.25	829	193
479	 Williamson, M	SF	RF	1	0	0	0	8	1	0	11	3	3.67	138	34
480	 Jankowski, T	SD	LF	0	0	2	0	9	1	1	14	10	1.40	248	59
480	 Leake, M	STL	P	0	0	2	0	5	1	1	10	6	1.67	108	29
480	 Scherzer, M	WSH	P	0	0	1	0	4	0	0	11	4	2.75	95	27
483	 Herrmann, C	ARI	C	0	0	0	0	30	7	0	20	26	0.77	418	95
484	 Walker, T	ARI	P	0	0	0	0	3	0	0	6	3	2.00	79	20
485	 Espinosa, D	LAA	2B	1	3	0	1	45	11	2	31	43	0.72	650	175
485	 Perdomo, L	SD	P	0	0	1	0	5	2	1	5	2	2.50	40	14
485	 Ross, J	WSH	P	0	0	2	0	2	0	1	8	2	4.00	66	16
488	 Hellickson, J	PHI	P	0	0	1	0	6	2	0	11	2	5.50	120	24
489	 Orlando, P	KC	RF	0	1	0	0	7	0	1	10	16	0.63	170	50
490	 Kozma, P	TEX	SS	0	1	1	0	7	1	0	6	7	0.86	138	32
490	 Lobaton, J	WSH	C	0	0	0	0	13	3	1	21	15	1.40	234	57
490	 Turner, S	CIN	C	0	0	0	1	7	3	1	9	7	1.29	102	29
493	 Anderson, B	CHC	P	0	0	0	0	1	0	0	3	0	*.**	27	8
493	 Arroyo, B	CIN	P	0	0	3	0	3	0	0	6	6	1.00	72	24
493	 Bethancourt, C	SD	C	0	0	0	0	1	0	0	0	3	0.00	25	7
493	 Candelario, J	CHC	3B	0	0	0	0	4	1	1	6	7	0.86	70	22
493	 Cardullo, S	COL	LF	0	1	0	0	4	0	0	6	11	0.55	124	32
493	 Conley, A	MIA	P	0	0	0	0	1	0	0	3	0	*.**	32	7
493	 Eflin, Z	PHI	P	0	0	1	0	2	0	0	2	2	1.00	50	15
493	 Garcia, J	ATL	P	0	0	2	0	3	1	0	10	1	10.00	58	16
493	 Parker, J	SF	LF	1	0	0	0	5	1	0	6	2	3.00	91	23
493	 Recker, A	ATL	C	0	0	0	0	1	0	1	5	1	5.00	21	7
493	 Senzatela, A	COL	P	0	0	4	0	3	0	0	7	2	3.50	75	25
504	 Jones, J	DET	CF	0	2	0	0	13	3	2	10	10	1.00	230	57
505	 Perez, R	CLE	C	0	0	0	1	11	2	1	23	18	1.28	314	75
506	 Profar, J	TEX	LF	0	0	1	0	5	0	0	11	14	0.79	181	46
507	 Gillaspie, C	SF	3B	0	1	0	1	7	1	2	18	18	1.00	188	51
507	 Holt, B	BOS	LF	0	0	0	0	2	0	1	3	4	0.75	105	19
509	 Maile, L	TOR	C	0	1	0	1	15	2	2	31	16	1.94	264	73
510	 Bonifacio, E	ATL	LF	0	0	4	1	8	2	1	15	15	1.00	159	44
510	 Marrero, C	SF	LF	0	0	0	1	8	1	4	12	17	0.71	155	41
510	 Torrens, L	SD	C	0	1	0	0	6	1	1	15	11	1.36	156	41
513	 Anderson, C	MIL	P	0	0	0	0	3	0	1	6	3	2.00	84	23
513	 Strasburg, S	WSH	P	0	0	1	0	6	1	0	11	4	2.75	98	24
515	 Gosselin, P	PIT	2B	0	0	0	0	5	1	1	12	9	1.33	109	32
516	 Heisey, C	WSH	LF	0	0	0	0	10	2	0	8	18	0.44	219	50
517	 Alford, A	TOR	CF	0	0	0	0	2	1	0	3	1	3.00	34	8
517	 Arrieta, J	CHC	P	0	0	0	0	5	1	0	7	2	3.50	88	24
517	 Bautista, R	WSH	CF	0	0	0	0	1	0	0	3	3	1.00	31	9
517	 Cain, M	SF	P	0	0	1	0	3	1	0	4	1	4.00	70	17
517	 Chen, W	MIA	P	0	0	0	0	1	0	0	1	3	0.33	32	8
517	 Hoffman, J	COL	P	0	0	1	0	1	0	0	4	1	4.00	30	9
517	 Milone, T	NYM	P	0	0	0	0	1	0	0	3	0	*.**	29	9
517	 Pivetta, N	PHI	P	0	0	1	0	1	0	0	3	1	3.00	37	9
517	 Plawecki, K	NYM	C	0	1	0	1	4	1	0	10	8	1.25	106	28
517	 Refsnyder, R	NYY	1B	0	0	0	0	3	1	0	7	4	1.75	65	18
517	 Slater, A	SF	LF	0	0	0	0	1	0	1	5	1	5.00	35	9
528	 VanSlyke, S	LAD	LF	1	0	0	0	12	3	0	7	14	0.50	195	47
529	 Gsellman, R	NYM	P	0	0	1	1	2	0	0	4	5	0.80	83	21
530	 Maeda, K	LAD	P	0	0	1	0	2	0	0	11	6	1.83	64	19
530	 Martin, L	SEA	CF	0	1	0	0	7	1	0	19	15	1.27	218	58
530	 Nola, A	PHI	P	0	0	0	0	1	0	0	4	2	2.00	49	11
530	 Selsky, S	BOS	3B	0	0	0	0	2	1	0	3	0	*.**	44	9
534	 Asche, C	CWS	DH	1	2	0	0	10	2	1	12	19	0.63	214	62
534	 Hendricks, K	CHC	P	0	0	1	0	2	0	0	5	2	2.50	78	20
534	 Teheran, J	ATL	P	0	0	5	1	2	0	0	14	3	4.67	76	25
537	 Blash, J	SD	LF	0	0	0	0	6	1	2	10	3	3.33	165	38
538	 Bird, G	NYY	1B	0	2	0	0	12	4	1	12	21	0.57	318	72
538	 Moore, M	SF	P	0	0	2	0	2	0	0	10	2	5.00	71	22
538	 Taillon, J	PIT	P	0	0	1	0	1	0	1	8	0	*.**	35	11
541	 Cole, G	PIT	P	0	0	2	0	2	0	0	9	3	3.00	75	23
541	 Mondesi, R	KC	2B	0	0	4	0	7	1	1	15	10	1.50	170	49
541	 Nelson, J	MIL	P	0	0	2	0	2	0	0	10	0	*.**	95	23
541	 Wheeler, Z	NYM	P	0	0	1	0	3	1	0	7	4	1.75	77	23
545	 Moroff, M	PIT	2B	0	0	0	0	1	0	0	3	2	1.50	39	11
545	 Sanchez, H	SD	C	1	0	0	0	5	1	0	3	8	0.38	105	24
545	 Stubbs, D	TEX	CF	0	0	0	0	2	0	0	4	7	0.57	89	24
548	 Corbin, P	ARI	P	0	0	2	0	2	0	0	9	3	3.00	115	27
548	 Lester, J	CHC	P	0	0	2	1	3	1	0	11	2	5.50	110	27
550	 Godley, Z	ARI	P	0	0	0	0	1	0	0	5	2	2.50	54	13
550	 McCarthy, B	LAD	P	0	0	2	0	1	0	0	4	1	4.00	67	17
550	 Ortiz, D	PIT	OF	0	0	0	0	1	0	0	3	7	0.43	38	13
553	 Nieuwenhuis, K	MIL	CF	0	1	0	0	6	2	0	3	5	0.60	135	30
553	 Samardzija, J	SF	P	0	0	1	0	3	1	0	11	3	3.67	76	26
555	 Adleman, T	CIN	P	0	0	1	0	2	1	0	8	0	*.**	38	14
555	 Eickhoff, J	PHI	P	0	0	3	0	1	0	0	7	1	7.00	46	16
555	 Garza, M	MIL	P	0	1	1	0	1	0	0	7	0	*.**	55	15
555	 Greinke, Z	ARI	P	0	0	1	0	2	0	0	10	7	1.43	127	28
555	 Perez, C	LAA	C	0	0	0	0	1	0	0	3	5	0.60	46	13
555	 Urena, J	MIA	P	0	0	1	0	1	0	0	6	2	3.00	49	14
561	 Gosewisch, T	SEA	C	0	0	2	0	2	0	2	11	5	2.20	115	31
561	 Koehler, T	MIA	P	0	0	0	0	1	0	0	3	1	3.00	53	14
563	 Davies, Z	MIL	P	0	0	4	0	1	0	0	10	3	3.33	73	21
563	 Freeman, M	LAD	2B	1	0	0	0	5	1	0	9	10	0.90	149	34
563	 Wacha, M	STL	P	0	0	3	0	1	0	1	9	2	4.50	66	18
566	 Garrett, A	CIN	P	0	0	2	0	2	1	2	10	3	3.33	54	18
567	 Wood, A	LAD	P	0	0	1	0	1	0	0	5	0	*.**	78	18
568	 Fontana, N	LAA	SS	0	0	0	0	4	1	1	7	4	1.75	76	19
568	 May, J	CWS	CF	0	1	2	0	2	0	1	17	3	5.67	179	42
570	 Anderson, T	COL	P	0	0	4	0	1	0	1	8	3	2.67	86	24
571	 Lynn, L	STL	P	0	1	2	0	1	0	1	10	2	5.00	79	23
571	 Straily, D	MIA	P	0	0	5	0	1	0	0	10	1	10.00	95	25
573	 Cueto, J	SF	P	0	0	3	1	1	0	0	16	2	8.00	73	26
574	 Harvey, M	NYM	P	0	0	0	0	1	0	3	14	5	2.80	74	24
574	 Nova, I	PIT	P	0	0	5	0	1	0	0	9	3	3.00	93	29
576	 Saltalamacchia, J	TOR	C	0	0	0	0	1	0	0	2	6	0.33	115	26
577	 Adames, C	COL	SS	0	0	0	0	0	0	0	1	6	0.17	54	14
577	 Astin, B	CIN	P	0	0	0	0	0	0	0	0	0	-.--	4	1
577	 Asuaje, C	SD	2B	0	0	0	0	0	0	0	1	1	1.00	7	2
577	 Avilan, L	LAD	P	0	0	0	0	0	0	0	0	1	0.00	9	2
577	 Aviles, M	MIA	SS	0	1	0	0	0	0	0	2	2	1.00	27	7
577	 Baez, P	LAD	P	0	0	0	0	0	0	0	0	0	-.--	4	1
577	 Barbato, J	PIT	P	0	0	0	0	0	0	0	0	1	0.00	5	1
577	 Bauer, T	CLE	P	0	0	0	0	0	0	0	2	0	*.**	9	2
577	 Bergman, C	SEA	P	0	0	0	0	0	0	0	0	1	0.00	3	1
577	 Biagini, J	TOR	P	0	0	1	0	0	0	0	3	0	*.**	10	3
577	 Bormann, J	PIT	C	0	0	0	0	0	0	0	0	0	-.--	5	1
577	 Bostick, C	PIT	2B	0	0	0	0	0	0	0	2	0	*.**	29	5
577	 Bradley, A	ARI	P	0	0	0	0	0	0	0	0	0	-.--	13	2
577	 Brice, A	CIN	P	0	0	0	0	0	0	0	1	0	*.**	8	2
577	 Buchholz, C	PHI	P	0	0	0	0	0	0	0	0	0	-.--	10	2
577	 Burns, B	KC	CF	0	0	0	0	0	0	0	1	0	*.**	7	2
577	 Butler, E	CHC	P	0	0	2	0	0	0	0	4	1	4.00	36	10
577	 Carrasco, C	CLE	P	0	0	0	0	0	0	0	1	2	0.50	7	3
577	 Chavez, J	LAA	P	0	0	1	0	0	0	0	1	0	*.**	11	4
577	 Cobb, A	TB	P	0	0	0	0	0	0	0	0	1	0.00	12	3
577	 Cole, A	WSH	P	0	0	0	0	0	0	0	1	0	*.**	7	2
577	 Colon, B	ATL	P	0	0	0	0	0	0	0	3	3	1.00	47	14
577	 Cosart, J	SD	P	0	0	2	0	0	0	0	4	0	*.**	19	6
577	 Covey, D	CWS	P	0	0	0	0	0	0	0	0	0	-.--	5	1
577	 Delgado, R	ARI	P	0	0	1	0	0	0	0	4	1	4.00	21	7
577	 Despaigne, O	MIA	P	0	0	0	0	0	0	0	2	0	*.**	5	2
577	 Duensing, B	CHC	P	0	0	0	0	0	0	0	0	0	-.--	7	2
577	 EdwardsJr, C	CHC	P	0	0	0	0	0	0	0	0	0	-.--	3	1
577	 Ellington, B	MIA	P	0	0	0	0	0	0	0	1	0	*.**	7	1
577	 Ervin, P	CIN	RF	0	0	0	0	0	0	0	2	0	*.**	15	3
577	 Espino, P	MIL	P	0	0	1	0	0	0	0	2	0	*.**	7	2
577	 Estrada, M	TOR	P	0	0	0	0	0	0	0	0	0	-.--	13	2
577	 Federowicz, T	SF	C	0	0	0	0	0	0	0	0	1	0.00	10	3
577	 Feldman, S	CIN	P	0	0	3	0	0	0	0	6	8	0.75	82	23
577	 Feliz, M	HOU	P	0	0	0	0	0	0	0	0	0	-.--	4	1
577	 Finnegan, B	CIN	P	0	0	1	0	0	0	1	4	1	4.00	24	5
577	 Floro, D	CHC	P	0	0	0	0	0	0	0	0	0	-.--	8	2
577	 Foltynewicz, M	ATL	P	0	0	4	0	0	0	0	7	4	1.75	62	18
577	 Freeman, S	ATL	P	0	0	0	0	0	0	0	1	0	*.**	8	2
577	 Gausman, K	BAL	P	0	0	0	0	0	0	0	1	0	*.**	5	1
577	 Gonzalez, M	CWS	P	0	0	0	0	0	0	0	1	0	*.**	7	2
577	 Gray, J	COL	P	0	0	0	0	0	0	0	2	1	2.00	17	5
577	 Green, G	WSH	2B	0	0	0	0	0	0	0	0	1	0.00	11	3
577	 Griffin, A	TEX	P	0	0	0	0	0	0	0	0	0	-.--	18	4
577	 Grimm, J	CHC	P	0	0	0	0	0	0	0	0	0	-.--	4	1
577	 Guerra, J	MIL	P	0	0	1	0	0	0	0	3	2	1.50	21	7
577	 Hernandez, A	CIN	P	0	0	0	0	0	0	0	1	0	*.**	3	1
577	 Higashioka, K	NYY	C	0	0	0	0	0	0	0	6	6	1.00	73	20
577	 Hill, R	LAD	P	0	1	1	0	0	0	0	3	3	1.00	30	10
577	 Janish, P	BAL	SS	0	0	0	0	0	0	1	3	2	1.50	26	5
577	 Kemp, T	HOU	2B	0	0	0	0	0	0	0	1	0	*.**	8	3
577	 Kendrick, K	BOS	P	0	0	1	0	0	0	0	1	0	*.**	9	2
577	 Keuchel, D	HOU	P	0	0	0	0	0	0	0	1	0	*.**	12	3
577	 Kontos, G	SF	P	0	0	0	0	0	0	0	0	1	0.00	1	1
577	 Kuhl, C	PIT	P	0	0	1	0	0	0	0	6	3	2.00	49	13
577	 LaMarre, R	OAK	LF	0	0	0	0	0	0	0	3	1	3.00	23	8
577	 Lamet, D	SD	P	0	0	0	0	0	0	0	1	0	*.**	14	4
577	 Latos, M	TOR	P	0	0	0	0	0	0	0	1	2	0.50	6	3
577	 Lawrence, C	SEA	P	0	0	1	0	0	0	0	2	0	*.**	11	3
577	 Lee, Z	SD	P	0	0	0	0	0	0	0	3	0	*.**	7	3
577	 LeiterJr, M	PHI	P	0	0	0	0	0	0	0	1	0	*.**	11	3
577	 Lindblom, J	PIT	P	0	0	0	0	0	0	0	1	0	*.**	7	2
577	 Locke, J	MIA	P	0	0	0	0	0	0	0	0	0	-.--	6	2
577	 LombardozziJr, S	MIA	2B	0	0	0	0	0	0	0	5	1	5.00	30	8
577	 Machi, J	SEA	P	0	0	0	0	0	0	0	0	0	-.--	3	1
577	 Marinez, J	PIT	P	0	0	0	0	0	0	0	1	0	*.**	11	3
577	 Martinez, N	TEX	P	0	0	0	0	0	0	0	0	0	-.--	10	2
577	 McCullersJr, L	HOU	P	0	0	0	0	0	0	0	1	2	0.50	9	3
577	 McFarland, T	ARI	P	0	0	0	0	0	0	0	0	0	-.--	7	2
577	 McGowan, D	MIA	P	0	0	1	0	0	0	0	1	0	*.**	11	4
577	 Miller, A	CLE	P	0	0	0	0	0	0	0	0	0	-.--	3	1
577	 Miller, S	ARI	P	0	1	0	0	0	0	0	2	1	2.00	42	9
577	 Miranda, A	SEA	P	0	0	0	0	0	0	0	2	1	2.00	24	6
577	 Montero, R	NYM	P	0	0	0	0	0	0	0	1	1	1.00	3	2
577	 Montgomery, J	NYY	P	0	0	0	0	0	0	1	2	0	*.**	20	5
577	 Montgomery, M	CHC	P	0	0	2	0	0	0	0	2	0	*.**	14	5
577	 Musgrove, J	HOU	P	0	0	0	0	0	0	0	1	0	*.**	8	2
577	 Nicolino, J	MIA	P	0	0	0	0	0	0	0	4	1	4.00	21	5
577	 Nolasco, R	LAA	P	0	0	0	0	0	0	0	0	0	-.--	11	2
577	 Nuno, V	BAL	P	0	0	0	0	0	0	0	0	1	0.00	3	1
577	 Odorizzi, J	TB	P	0	0	0	0	0	0	0	1	1	1.00	3	2
